rh,temp,uva,uvb,x,y,blueg,blueb,worn,pressure,timestamp,hour,minute,second,isnight
25.4025641025641,57.06743589743592,27.55411538461538,8.572430769230769,2802.4615384615386,3222.897435897436,592.8974358974359,476.6666666666667,0.0,0.9991342911550165,1650463156,15,59,16,0
26.316458333333333,62.19,27.52725,8.6117675,2850.9791666666665,3279.395833333333,605.2708333333334,487.3125,0.0,0.9990328151986183,1650463309,16,1,49,0
26.481555555555552,63.52044444444444,27.93153333333333,8.954330666666664,2941.2,3385.155555555556,626.8666666666667,504.8,0.0,0.998971187323519,1650463481,16,4,41,0
26.549999999999997,64.9427450980392,27.20290196078431,9.014327058823527,2994.6666666666665,3452.0,640.1372549019608,516.5490196078431,0.0,0.9989805663197922,1650463635,16,7,15,0
26.536222222222214,65.22533333333332,27.209044444444448,9.151805333333332,3072.488888888889,3547.711111111111,657.8666666666667,529.2444444444444,0.0,0.9989514488581847,1650463788,16,9,48,0
26.55545454545455,66.22242424242425,26.4795,9.157709090909092,3046.3030303030305,3516.939393939394,653.8333333333334,527.0151515151515,0.0,0.998906459113713,1650463941,16,12,21,0
26.72047619047619,67.52333333333333,25.95033333333334,8.889605714285715,3063.8571428571427,3534.095238095238,659.047619047619,531.3809523809524,0.0,0.9988664481336575,1650464094,16,14,54,0
26.863529411764706,68.95588235294117,25.83329411764706,8.972228235294118,3166.960784313725,3652.4117647058815,681.7450980392157,550.3333333333334,0.0,0.9988118217926204,1650464262,16,17,42,0
26.793333333333337,69.17476190476191,25.345571428571432,8.758154285714284,3172.7619047619046,3650.6666666666665,683.2380952380952,553.5238095238095,0.0,0.9987879642357806,1650464419,16,20,19,0
26.866,69.87266666666666,25.23913333333333,8.793776,3239.9333333333334,3720.133333333333,695.5333333333333,563.6666666666666,0.0,0.9987795048934943,1650464572,16,22,52,0
26.76571428571428,70.21158730158727,23.608896825396837,8.153504761904763,3123.253968253968,3576.4603174603176,668.2539682539683,543.4920634920635,0.0,0.9987972068505007,1650464726,16,25,26,0
26.00214285714286,67.36952380952381,22.306642857142855,7.982022857142856,3026.8571428571427,3454.3809523809523,650.2380952380952,532.2142857142857,0.0,0.9988965257951194,1650464879,16,27,59,0
25.491568627450985,65.61960784313726,20.062264705882352,7.155463529411765,2811.764705882353,3199.6470588235293,605.6666666666666,498.4313725490196,0.0,0.9989679878860007,1650465032,16,30,32,0
24.266507936507946,60.37126984126984,9.51693650793651,3.2037904761904765,1580.2063492063492,1763.7142857142858,353.7936507936508,310.26984126984127,0.0,0.9990668092222496,1650465185,16,33,5,0
23.328235294117643,55.15098039215687,9.526245098039212,3.162089411764706,1597.7450980392157,1788.8235294117646,356.3137254901961,309.8627450980392,0.0,0.999182014774822,1650465338,16,35,38,0
23.098666666666663,53.65433333333333,13.237633333333331,4.510204,2061.9666666666667,2332.4333333333334,445.1,369.4666666666666,0.0,0.9992019080516488,1650465509,16,38,29,0
22.637777777777774,51.29388888888888,7.690555555555556,2.503696666666666,1151.638888888889,1296.25,254.58333333333331,217.38888888888889,0.0,0.9993039449516133,1650465663,16,41,3,0
22.165000000000003,48.07083333333335,5.74675,1.81192,786.0833333333334,880.75,176.83333333333334,151.91666666666666,0.0,0.9993708364174685,1650465816,16,43,36,0
21.75305555555556,45.25749999999999,4.4820416666666665,1.3686433333333332,554.5277777777778,615.5,123.66666666666669,108.75,0.0,0.9994508868602134,1650465969,16,46,9,0
21.375185185185185,41.73814814814816,3.7135740740740735,1.1017622222222223,467.3703703703704,515.0370370370371,103.75925925925924,92.72222222222224,0.0,0.9995443704251993,1650466135,16,48,55,0
21.270392156862744,40.30294117647058,3.25593137254902,0.9507317647058824,421.9019607843137,462.5686274509804,93.3921568627451,83.6470588235294,0.0,0.9995464023260427,1650466288,16,51,28,0
21.261403508771927,39.52070175438596,3.1014736842105264,0.897141052631579,405.0350877192983,444.0350877192983,89.64912280701755,79.50877192982456,0.0,0.9995430718419537,1650466441,16,54,1,0
21.24277777777778,38.38777777777777,3.300236111111111,0.9629966666666668,442.3611111111111,486.44444444444446,97.94444444444444,86.61111111111111,0.0,0.9995090056748088,1650466595,16,56,35,0
21.267254901960783,37.47196078431373,3.9345098039215687,1.1710823529411762,527.3333333333334,583.9215686274509,115.76470588235294,101.37254901960785,0.0,0.999465513321045,1650466748,16,59,8,0
21.46727272727273,38.422121212121205,4.677833333333334,1.4290363636363634,721.1212121212121,788.5151515151515,157.6060606060606,139.96969696969697,0.0,0.9994141264607584,1650466901,17,1,41,0
21.617407407407395,39.1537037037037,5.968999999999999,1.844264444444444,1071.0555555555557,1159.0925925925926,232.09259259259255,209.64814814814812,0.0,0.9993281611243615,1650467054,17,4,14,0
21.833999999999996,40.49100000000001,6.5913,2.0435220000000003,1497.6666666666667,1633.0166666666669,318.6,281.68333333333334,0.0,0.9992882638374865,1650467208,17,6,48,0
21.93583333333333,41.26375,5.320770833333333,1.644005,1516.3333333333333,1656.4166666666667,328.4166666666667,286.5833333333333,0.0,0.9991919565753763,1650467361,17,9,21,0
22.026666666666667,41.928333333333335,4.825999999999999,1.46402,1322.0,1420.5,291.0,265.0,0.0,0.9991611152232914,1650467514,17,11,54,0
22.258,43.35866666666666,6.527799999999999,1.9726639999999995,1832.8,1891.4666666666667,395.4666666666666,384.8,0.0,0.9990768977711982,1650467681,17,14,41,0
22.37272727272727,44.28090909090909,7.964439393939393,2.43814,2295.454545454545,2368.787878787879,498.8484848484849,485.1969696969697,0.0,0.9990524041301242,1650467834,17,17,14,0
22.415000000000003,45.48287878787879,5.712113636363637,1.7659636363636362,1765.5454545454545,1844.090909090909,346.09090909090907,309.3484848484849,0.0,0.9989973756813133,1650468033,17,20,33,0
22.14708333333333,43.78791666666667,5.897562499999999,1.8642825,2876.395833333333,2805.8541666666665,580.7916666666666,601.8333333333334,0.0,0.9990159552594787,1650468187,17,23,7,0
22.35761904761905,44.5954761904762,5.504845238095238,1.6701228571428568,1946.071428571429,1895.2142857142856,392.7142857142857,404.3333333333333,0.0,0.9989820591449015,1650468355,17,25,55,0
22.32833333333333,45.00583333333333,5.7785,1.7501499999999997,2214.583333333333,2120.75,452.4166666666667,478.5,0.0,0.9989744222386707,1650468508,17,28,28,0
22.208666666666662,43.87683333333333,5.870574999999999,1.7856500000000002,2858.15,2581.95,566.5,646.9333333333333,0.0,0.9989476108232587,1650468662,17,31,2,0
22.16809523809524,43.259047619047614,6.705297619047619,2.0642742857142857,3640.4523809523807,3150.2619047619046,700.5238095238095,826.4285714285714,0.0,0.9989656104237895,1650468815,17,33,35,0
21.94119047619048,41.911428571428566,3.2067500000000004,0.9718885714285712,1037.642857142857,993.6428571428572,217.23809523809524,229.8571428571429,0.0,0.9989778294737583,1650468968,17,36,8,0
21.7036507936508,39.81095238095237,3.050015873015873,0.9181314285714288,868.3650793650794,858.4761904761905,185.2698412698413,189.015873015873,0.0,0.9989927116500027,1650469132,17,38,52,0
21.62933333333333,38.766,2.925233333333334,0.852568,813.3333333333334,796.6,173.06666666666666,175.4,0.0,0.9990111028867505,1650469302,17,41,42,0
21.66555555555556,37.75,3.0127222222222225,0.90596,703.4888888888889,713.2222222222222,149.84444444444443,146.46666666666667,0.0,0.999001014337802,1650469455,17,44,15,0
21.615555555555552,37.555833333333325,2.640541666666667,0.7809999999999998,548.9722222222222,563.8611111111111,118.25,112.08333333333331,0.0,0.9990402171231186,1650469608,17,46,48,0
21.581,36.42949999999999,2.967566666666668,0.890482,628.75,638.6666666666666,133.51666666666668,129.26666666666668,0.0,0.9990390657126407,1650469762,17,49,22,0
21.662777777777777,36.89611111111111,2.638777777777777,0.7862066666666666,688.5555555555555,657.2777777777778,141.27777777777777,144.77777777777777,0.0,0.9990503605011377,1650469915,17,51,55,0
21.614285714285717,36.30142857142857,3.3564285714285718,1.0262542857142858,681.1666666666666,692.0,142.6904761904762,136.11904761904762,0.0,0.9990675924946836,1650470068,17,54,28,0
21.596666666666668,35.5625,2.9280555555555554,0.86975,517.5,542.0,110.25,101.36111111111111,0.0,0.9991084793157334,1650470221,17,57,1,0
21.629242424242424,35.456212121212126,2.305242424242424,0.6790181818181817,446.0151515151515,455.59090909090907,94.3030303030303,89.53030303030303,0.0,0.9990977128800963,1650470375,17,59,35,0
21.611666666666668,34.944583333333334,1.9076458333333333,0.5593024999999999,425.3541666666667,424.875,88.45833333333333,85.4375,0.0,0.999071880911259,1650470528,18,2,8,0
